Denmark,Generalist medical practitioners (number),,4641,4649,4617,4585,4575,4499,4459,4481,4422,4397,4350,4344,4187,4187,3970,4194,3972,3984,3944,3421,3211,2857,2746,2509,,,,,,4168,3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Specialist medical practitioners (number),,10832,10557,10361,10095,9867,9605,9365,9117,8907,8753,8417,8170,7898,7799,6606,7380,7030,6878,6495,6135,5875,5624,5398,5113,4830,4626,4400,4293,4116,7631,6278,4027,3794,3744,3648,3542,3219,3066,2866,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Medical doctors not further defined (number),,9242,9100,8711,8224,7893,7777,7786,7858,7778,7519,7396,7149,6801,6629,5141,5864,5606,5462,5114,5588,5586,5726,5894,6139,8739,8807,8131,8535,8505,6273,5561,8383,8256,8263,8117,8016,7601,7409,6530,6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,Medical doctors (per 10 000 population),,,,,,,2.032,,,,,,,,2.184,,1.576,,,,,,,,,,,,,,1.685,1.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,Medical doctors (number),,,,,,,201,,,,,,,,185,,129,,,,,,,,,,,,,,140,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,Medical doctors not further defined (number),,,,,,,201,,,,,,,,185,,129,,,,,,,,,,,,,,140,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Medical doctors (per 10 000 population),,,11.158,11.364,,,,,,,,,,,,18.182,,,,,,5.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Medical doctors (number),,,79,80,,,,,,,,,,,,124,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Medical doctors not further defined (number),,,79,80,,,,,,,,,,,,124,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,Medical doctors (per 10 000 population),,14.327,13.919,,,,,,,15.129,,,10.905,,,,,,,18.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,Medical doctors (number),,15591,14984,,,,,,,14983,,,10385,,,,,,,15670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,Generalist medical practitioners (number),,6601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,Specialist medical practitioners (number),,8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,Medical doctors not further defined (number),,657,14984,,,,,,,14983,,,10385,,,,,,,15670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,Medical doctors (per 10 000 population),,,,22.317,20.432,20.668,,,,16.588,21.141,16.017,,,,15.522,,15.051,15.754,14.521,13.128,13.235,13.068,12.343,12.576,10.913,11.776,11.421,9.364,,,13.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,Medical doctors (number),,,,37263,33589,33474,,,,25277,31690,23614,,,,19939,,20020,20592,18335,16016,15866,15388,14271,14271,12149,12853,12205,9785,10403,,17075,10719,9901,8742,9414,8742,7750,7228,6545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,Generalist medical practitioners (number),,,,,,20458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,Specialist medical practitioners (number),,,,,,13016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,Medical doctors not further defined (number),,,,37263,33589,,,,,25277,31690,23614,,,,19939,,20020,20592,18335,16016,15866,15388,14271,14271,12149,12853,12205,9785,10403,,17075,10719,9901,8742,9414,8742,7750,7228,6545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,Medical doctors (per 10 000 population),,7.094,7.296,7.573,7.775,7.773,7.45,,,,,,,,,,,5.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,Medical doctors (number),,74923,75686,77083,77579,75960,71221,,,,,,,,,,,38485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,Generalist medical practitioners (number),,31944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,Specialist medical practitioners (number),,42979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,Medical doctors not further defined (number),,,75686,77083,77579,75960,71221,,,,,,,,,,,38485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,Medical doctors (per 10 000 population),,,29.36,,,,,,,,,,19.021,,,,,,13.205,,,,,,,,,,,,17.15,12.269,,,,,,,,,,,,,,,,,,,,,,,,,,,29.13,,,,,,,,,,,
El Salvador,Medical doctors (number),,,18427,,,,,,,,,,11542,,,,,,7938,,,,,,,,,,,,10355,7268,,,,,,,,,,,,,,,,,,,,,,,,,,,18393,,,,,,,,,,,
El Salvador,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416,,,,,,,,,,,
El Salvador,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14977,,,,,,,,,,,
El Salvador,Medical doctors not further defined (number),,,18427,,,,,,,,,,11542,,,,,,7938,,,,,,,,,,,,10355,7268,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Equatorial Guinea,Medical doctors (per 10 000 population),,,,3.495,,,,,,,,,,,,,1.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,Medical doctors (number),,,,507,,,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,Medical doctors not further defined (number),,,,507,,,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,Medical doctors (per 10 000 population),0.818,0.709,0.813,0.659,0.672,0.635,0.614,0.522,0.47,0.424,0.41,0.415,0.419,0.424,0.469,0.386,0.514,0.392,0.518,0.418,,,,,,,,,,,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,Medical doctors (number),291,248,280,224,226,212,204,172,153,136,129,128,126,124,135,95,142,104,132,100,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,Generalist medical practitioners (number),,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,Specialist medical practitioners (number),,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,Medical doctors not further defined (number),291,248,,224,226,212,204,172,153,136,129,128,126,124,135,95,142,104,132,100,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,Medical doctors (per 10 000 population),38.634,34.687,34.831,34.679,34.562,34.167,33.61,33.346,32.834,32.937,32.437,32.804,33.426,32.597,31.826,27.831,30.239,29.963,29.648,29.422,29.466,31.889,31.066,31.56,31.714,31.853,32.485,35.258,35.004,,31.424,29.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,Medical doctors (number),5136,4603,4605,4569,4548,4492,4418,4395,4343,4372,4319,4378,4469,4370,4286,3863,4120,4107,4089,4110,4158,4533,4457,4585,4680,4792,5004,5520,5498,5473,4257,4200,5435,5388,5221,5089,6066,5916,5702,5500,5345,5181,5067,4893,4723,4544,4412,4312,4120,3985,3860,,,,,,,,,,,,,,,,,,,
Estonia,Generalist medical practitioners (number),1226,1102,1097,1059,1061,1052,1057,1052,959,1001,979,979,1020,1017,987,913,983,1004,969,1048,799,,,,,,,,,,982,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,Specialist medical practitioners (number),3903,3501,3508,3510,3487,3440,3361,3343,3000,3011,2962,3003,3051,2991,2952,2938,3012,3011,3026,3049,3213,,,,,,,,,,2962,3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,Medical doctors not further defined (number),7,,,,,,,,384,360,378,396,398,362,347,12,125,92,94,13,146,4533,4457,4585,4680,4792,5004,5520,5498,5473,313,79,5435,5388,5221,5089,6066,5916,5702,5500,5345,5181,5067,4893,4723,4544,4412,4312,4120,3985,3860,3651,3562,3483,3377,3253,3103,2700,,2961,2792,2518,,,,,,,,
Eswatini,Medical doctors (per 10 000 population),1.397,,2.396,1.806,0.937,,,,,0.986,,1.58,,,,1.719,1.604,1.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,Medical doctors (number),165,,278,208,107,,,,,109,,173,,,,179,171,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,Generalist medical practitioners (number),136,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,Specialist medical practitioners (number),29,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,Medical doctors not further defined (number),,,,208,107,,,,,109,,173,,,,179,171,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Medical doctors (per 10 000 population),1.039,,0.755,,,,,,,,,0.248,0.247,0.22,0.265,,0.265,0.265,,,,,,,,,,,,,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Medical doctors (number),12174,,8395,,,,,,,,,2152,2085,1806,2115,,1996,1936,,,,,,,,,,,,,2453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Generalist medical practitioners (number),9361,,5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Specialist medical practitioners (number),2813,,2528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Medical doctors not further defined (number),,,,,,,,,,,,2152,2085,1806,2115,,1996,1936,,,,,,,,,,,,,2453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,Medical doctors (per 10 000 population),,,,,,8.144,,7.729,,,,4.127,3.758,,,,,4.427,,,,,,,,,,,,,,3.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,Medical doctors (number),,,,,,747,,706,,,,372,337,,,,,380,,,,,,,,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,Medical doctors not further defined (number),,,,,,747,,706,,,,372,337,,,,,380,,,,,,,,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Medical doctors (per 10 000 population),43.252,42.956,34.802,34.605,34.203,34.208,34.477,33.865,35.557,35.427,34.399,37.754,37.422,37.285,36.904,24.996,36.53,25.638,25.268,24.991,23.204,22.952,22.604,21.913,32.125,31.333,30.567,29.851,28.978,,36.74,24.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Medical doctors (number),23916,23718,19195,19061,18795,18744,18829,18419,19250,19089,18449,20156,19884,19719,19435,12968,19098,13365,13141,12936,11958,11797,11584,11193,16347,15875,15412,14967,14450,13938,19274,12401,13537,13079,12652,12217,,,,,11776,,,,,,,,,,5326,,,,,,,,,,,,,,,,,,,
Finland,Generalist medical practitioners (number),,,7458,7313,7326,7343,7579,7348,8435,8450,8071,9980,9915,9928,9832,,10116,,,,,,,,,,,,,,9891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Specialist medical practitioners (number),11876,11756,11645,11617,11469,11401,11250,11071,10815,10639,10378,10176,9969,9791,9603,8104,8982,8655,8374,7848,7299,7022,6762,6521,6278,5979,5661,5345,4977,4669,9383,7579,4394,4122,3873,3640,,,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Medical doctors not further defined (number),12040,11962,92,131,,,,,,,,,,,,4864,,4710,4767,5088,4659,4775,4822,4672,10069,9896,9751,9622,9473,9269,,4822,9143,8957,8779,8577,,,,,9376,,,,,,,,,,5326,,,,,,,,,,,,,,,,,,,
France,Medical doctors (per 10 000 population),33.237,33.106,32.759,32.745,32.547,32.395,32.245,32.091,31.884,31.715,33.971,33.937,34.426,34.489,34.689,34.083,34.732,34.538,34.353,33.747,33.546,33.434,33.261,33.07,32.864,32.509,32.225,31.706,31.183,,34.757,33.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Medical doctors (number),214315,213201,210567,210038,208266,206710,205041,203249,201094,199094,212132,210723,212479,211522,211324,201140,208768,206289,203962,197977,194834,193382,191663,189891,188082,185477,183246,179600,175912,,210312,195751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Generalist medical practitioners (number),94009,94442,94146,94384,93847,93780,93783,93539,92875,92684,103262,103349,104225,103914,104007,99455,103020,101953,100682,98183,97046,96850,96985,96723,96351,95396,96867,95420,93547,,103669,96607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Specialist medical practitioners (number),120306,118759,116421,115654,114419,112930,111258,109710,108219,106410,108870,107374,108254,107608,107317,101685,105748,104336,103280,99794,97788,96532,94678,93168,91731,90081,86379,84180,82365,,106643,99144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Medical doctors not further defined (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,Medical doctors (per 10 000 population),5.941,6.1,6.241,6.579,3.427,,,,,,,,,,,,2.787,,,,,,,2.861,2.533,2.112,,1.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,Medical doctors (number),1362,1368,1368,1408,715,,,,,,,,,,,,395,,,,,,,321,277,225,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,Generalist medical practitioners (number),526,516,570,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,Specialist medical practitioners (number),835,851,798,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,Medical doctors not further defined (number),1,1,,,715,,,,,,,,,,,,395,,,,,,,321,277,225,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,Medical doctors (per 10 000 population),0.773,1.004,1.219,0.974,,0.945,,,,,,,0.961,0.901,1.023,,1.03,0.996,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,Medical doctors (number),199,252,298,232,,213,,,,,,,175,159,175,,166,156,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,Generalist medical practitioners (number),160,167,181,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,Specialist medical practitioners (number),39,85,117,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,Medical doctors not further defined (number),,,,,,213,,,,,,,175,159,175,,166,156,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,Medical doctors (per 10 000 population),48.212,75.027,75.553,65.145,63.859,53.414,51.057,48.278,47.931,48.057,47.506,45.113,42.712,41.628,41.198,38.523,40.267,40.373,39.92,39.243,38.516,37.065,31.193,,,,,,,,40.563,39.267,,,,,,,,,,,,,,,,,,,,,,,,,,,54.047,,,,,,,,,,,
Georgia,Medical doctors (number),18156,28291,28501,24572,24082,20143,19270,18278,18235,18366,18227,17392,16571,16262,16207,15966,16062,16221,16212,16738,17403,17198,14852,,,,,,,,16068,17256,,,,,,,,,,,,,,,,,,,,,,,,,,,20311,,,,,,,,,,,
Georgia,Generalist medical practitioners (number),1085,6772,6155,6155,6775,5142,4757,3964,4172,3273,3146,2977,2408,2352,2198,2156,2439,2362,2200,2201,2366,2629,2691,,,,,,,,2431,2372,,,,,,,,,,,,,,,,,,,,,,,,,,,960,,,,,,,,,,,
Georgia,Specialist medical practitioners (number),17071,21519,22346,18417,17307,15001,14513,14314,14063,15093,15081,14415,14163,13910,14009,13810,13623,13859,14012,14537,15037,14569,12161,,,,,,,,13637,14884,,,,,,,,,,,,,,,,,,,,,,,,,,,19351,,,,,,,,,,,
Georgia,Medical doctors not further defined (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Medical doctors (per 10 000 population),44.589,43.91,43.114,42.505,41.874,41.198,40.643,39.839,38.922,38.223,37.337,36.475,35.796,35.328,34.874,33.265,34.263,34.008,33.638,32.724,31.824,31.393,31.239,30.75,30.094,29.365,28.412,27.624,,,34.479,32.174,,,,,,,,,,,,,,,,,,,,,,,,,,,45.184,,,,,,,,,,,
Germany,Medical doctors (number),371556,365100,357401,351195,344755,338129,332695,325407,317390,311223,303645,296400,290723,286803,283102,271157,278444,276643,273961,266869,259441,255654,253975,249458,243406,236608,227882,220445,,,280012,262400,,,,,,,,,,,,,,,,,,,,,,,,,,,376873,,,,,,,,,,,
Germany,Generalist medical practitioners (number),85471,83049,81116,80184,79034,78201,80210,78608,75390,75252,74113,71218,69303,68026,68521,73605,70116,72686,73158,72913,68866,67861,67415,66217,64609,62805,60489,58515,,,70036,70243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Specialist medical practitioners (number),286085,282051,276285,271011,265721,259928,252485,246799,242000,235971,229532,225182,221420,218777,214581,197552,208328,203957,200803,193956,190575,187793,186560,183241,178797,173803,167393,161930,,,209976,192157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Medical doctors not further defined (number),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376873,,,,,,,,,,,
Ghana,Medical doctors (per 10 000 population),1.642,1.027,1.427,0.886,1.224,1.13,1.07,0.992,0.926,0.949,0.909,0.815,0.763,0.702,,,1.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,Medical doctors (number),5285,3236,4406,2679,3618,3263,3016,2730,2486,2486,2325,2033,1855,1665,,,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,Generalist medical practitioners (number),,2181,3316,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,Specialist medical practitioners (number),,1055,1090,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,Medical doctors not further defined (number),5285,,,61,3618,3263,3016,2730,2486,2486,2325,2033,1855,1665,,,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Medical doctors (per 10 000 population),63.06,62.472,61.611,61.016,61.371,59.099,58.829,58.396,58.227,58.289,58.033,58.185,57.112,56.085,53.663,,,,,,40.91,39.567,38.423,38.405,38.025,37.976,36.969,35.835,33.328,,49.99,41.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Medical doctors (number),66290,66058,65513,65240,65972,63866,63906,63736,63838,64145,64032,64326,63244,62207,59599,,,,,,44753,43030,41511,41200,40487,40116,38738,37238,34336,33151,55556,46124,32145,,,,,,,,,22337,21320,20484,19340,18421,17942,16984,15351,14883,14263,,,,,,,,,,,,,,,,,,,
Greece,Generalist medical practitioners (number),,4732,4390,4651,4521,4396,4307,3494,3456,3369,3391,3124,3057,3499,2772,,,,,,,,,,,,,,,,2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Specialist medical practitioners (number),,54049,55161,53258,52839,51596,51520,41783,41116,40396,39552,39298,38428,37321,36189,,,,,,,,,,,,,,,,35074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Medical doctors not further defined (number),66290,7277,5962,7331,8612,7874,8079,18459,19266,20380,21089,21904,21759,21387,20638,,,,,,44753,43030,41511,41200,40487,40116,38738,37238,34336,33151,17571,46124,32145,,,,,,,,,22337,21320,20484,19340,18421,17942,16984,15351,14883,14263,13712,13159,12839,12383,12072,11980,10423,,11265,10723,10424,,,,,,,,
Grenada,Medical doctors (per 10 000 population),,,13.136,12.903,,,,,,,,,,,6.216,5.375,,5.336,5.36,5.4,,3.886,,,,,,,,,,5.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Medical doctors (number),,,160,156,,,,,,,,,,,69,58,,58,58,58,,41,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Medical doctors not further defined (number),,,160,156,,,,,,,,,,,69,58,,58,58,58,,41,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Medical doctors (per 10 000 population),12.802,,3.633,2.857,,,,,,,,9.075,,,,,,,,,,,,,,,,,,,,8.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Medical doctors (number),22227,,6122,4736,,,,,,,,12940,,,,,,,,,,,,,,,,,,,,9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Generalist medical practitioners (number),16587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Specialist medical practitioners (number),5640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Medical doctors not further defined (number),,,6122,4736,,,,,,,,12940,,,,,,,,,,,,,,,,,,,,9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,Medical doctors (per 10 000 population),,,2.22,,0.819,0.84,1.627,,,,,,,,,,1.101,,,0.916,,,,,,,,,,,1.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,Medical doctors (number),,,2787,,977,977,1844,,,,,,,,,,987,,,764,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,Generalist medical practitioners (number),,,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,Specialist medical practitioners (number),,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,Medical doctors not further defined (number),,,,,977,977,1844,,,,,,,,,,987,,,764,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,Medical doctors (per 10 000 population),1.91,,1.652,,0.997,1.979,,,,0.622,,0.812,0.524,,,,1.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.198,,,,,,,,,,,
Guinea-Bissau,Medical doctors (number),385,,318,,183,354,,,,100,,124,78,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,,,,,,,,,,,
Guinea-Bissau,Generalist medical practitioners (number),375,,290,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,,,,,,,,
Guinea-Bissau,Specialist medical practitioners (number),10,,28,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,
Guinea-Bissau,Medical doctors not further defined (number),0,,,,,354,,,,100,,124,78,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
Guyana,Medical doctors (per 10 000 population),14.049,,18.039,,,,,,,,6.886,2.143,,,,,,,,4.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
